Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Latency_Normalized,Latency_Performance,Packet_Loss_Normalized,Packet_Loss_Performance,Network_Performance_Index,Network_Performance_Index_%
23-02-2025,05:17:00,33,Active,64.355,4.546,1.76,4.22,4.85,7.579,132.684,0.219,12.372,Low,0.06571428571428571,0.9342857142857143,0.97,0.030000000000000027,0.48214285714285715,48.214285714285715
23-02-2025,05:18:00,10,Active,67.398,4.572,3.457,5.791,3.696,0.913,109.466,0.708,8.209,Low,0.09777551020408164,0.9022244897959184,0.7392000000000001,0.2607999999999999,0.5815122448979592,58.151224489795915
23-02-2025,05:19:00,18,Idle,82.573,2.944,4.307,40.702,4.02,6.854,419.198,0.359,8.874,Low,0.8102448979591836,0.18975510204081636,0.8039999999999999,0.19600000000000006,0.1928775510204082,19.287755102040823
23-02-2025,05:20:00,34,Active,75.504,3.572,1.51,8.405,3.654,6.796,120.803,0.599,9.791,Low,0.15112244897959182,0.8488775510204082,0.7308,0.2692,0.5590387755102041,55.90387755102041
23-02-2025,05:21:00,15,Active,75.43,2.828,4.977,35.244,3.384,7.488,393.544,0.562,9.073,Low,0.6988571428571428,0.30114285714285716,0.6768,0.32320000000000004,0.3121714285714286,31.21714285714286
23-02-2025,05:22:00,3,Maintenance,42.166,2.108,8.315,48.115,4.525,9.809,168.995,0.4,11.099,Low,0.961530612244898,0.038469387755102,0.905,0.09499999999999997,0.06673469387755099,6.673469387755099
23-02-2025,05:23:00,8,Idle,67.893,4.562,3.359,6.499,1.391,7.595,120.005,0.082,11.101,Low,0.11222448979591836,0.8877755102040816,0.2782,0.7218,0.8047877551020408,80.47877551020409
23-02-2025,05:24:00,11,Active,39.622,1.576,8.502,4.084,4.871,8.031,236.139,0.774,1.542,Medium,0.06293877551020408,0.9370612244897959,0.9742000000000001,0.025799999999999934,0.4814306122448979,48.14306122448979
23-02-2025,05:25:00,46,Active,61.305,3.031,9.709,22.023,0.944,6.715,376.981,0.964,3.266,Medium,0.4290408163265306,0.5709591836734693,0.1888,0.8112,0.6910795918367347,69.10795918367347
23-02-2025,05:26:00,32,Maintenance,71.53,4.24,3.173,43.669,2.929,0.331,320.973,0.129,5.866,Low,0.8707959183673468,0.12920408163265318,0.5858,0.4142,0.2717020408163266,27.170204081632658
23-02-2025,05:27:00,48,Active,76.365,3.554,3.644,44.208,3.759,4.966,407.981,0.395,0.89,High,0.8817959183673469,0.11820408163265306,0.7518,0.24819999999999998,0.18320204081632652,18.320204081632653
23-02-2025,05:28:00,42,Active,64.534,3.645,2.362,13.368,2.18,5.513,182.051,0.886,4.99,Low,0.25240816326530613,0.7475918367346939,0.43600000000000005,0.564,0.655795918367347,65.57959183673469
23-02-2025,05:29:00,17,Idle,65.741,1.024,7.434,11.059,2.382,8.883,459.686,0.924,3.237,Medium,0.20528571428571427,0.7947142857142857,0.47640000000000005,0.5236,0.6591571428571428,65.91571428571427
23-02-2025,05:30:00,47,Idle,52.646,4.031,3.121,14.093,3.31,4.762,487.469,0.445,12.408,Low,0.2672040816326531,0.7327959183673469,0.662,0.33799999999999997,0.5353979591836735,53.539795918367346
23-02-2025,05:31:00,30,Maintenance,81.881,2.513,3.655,5.211,1.558,0.828,471.062,0.132,2.41,Medium,0.08593877551020408,0.9140612244897959,0.3116,0.6884,0.801230612244898,80.1230612244898
23-02-2025,05:32:00,43,Active,57.823,1.961,3.346,49.928,2.11,7.249,358.839,0.513,5.712,Low,0.9985306122448979,0.0014693877551020806,0.422,0.5780000000000001,0.2897346938775511,28.973469387755106
23-02-2025,05:33:00,8,Maintenance,81.909,4.762,6.378,14.194,3.231,2.622,52.622,0.875,6.254,Low,0.269265306122449,0.730734693877551,0.6462,0.3538,0.5422673469387755,54.22673469387755
23-02-2025,05:34:00,40,Active,81.239,1.229,8.818,43.07,1.483,0.328,327.486,0.31,14.668,Low,0.8585714285714285,0.14142857142857146,0.29660000000000003,0.7034,0.42241428571428574,42.24142857142857
23-02-2025,05:35:00,7,Active,63.424,4.235,9.065,2.943,4.886,8.556,245.537,0.664,10.505,Low,0.0396530612244898,0.9603469387755103,0.9772000000000001,0.02279999999999993,0.4915734693877551,49.15734693877551
23-02-2025,05:36:00,20,Active,53.824,4.303,3.016,20.062,3.918,4.556,58.609,0.415,9.026,Low,0.38902040816326533,0.6109795918367347,0.7836000000000001,0.21639999999999993,0.4136897959183673,41.36897959183673
23-02-2025,05:37:00,12,Active,82.826,2.544,3.068,38.688,2.76,9.552,145.918,0.21,9.686,Low,0.7691428571428572,0.23085714285714276,0.5519999999999999,0.44800000000000006,0.3394285714285714,33.94285714285714
23-02-2025,05:38:00,21,Active,52.619,2.173,1.647,41.894,2.642,0.033,206.467,0.195,8.918,Low,0.8345714285714285,0.16542857142857148,0.5284,0.4716,0.31851428571428575,31.851428571428574
23-02-2025,05:39:00,28,Maintenance,62.742,0.36,6.88,25.528,1.566,0.999,126.133,0.59,1.231,Low,0.5005714285714286,0.49942857142857144,0.31320000000000003,0.6868,0.5931142857142857,59.31142857142857
23-02-2025,05:40:00,28,Active,44.579,3.792,9.616,36.163,3.831,9.356,232.463,0.762,1.906,Medium,0.7176122448979592,0.28238775510204084,0.7662,0.2338,0.2580938775510204,25.809387755102044
23-02-2025,05:41:00,16,Active,61.666,2.706,5.217,13.484,1.183,5.627,83.228,0.407,11.243,Low,0.2547755102040816,0.7452244897959184,0.2366,0.7634,0.7543122448979591,75.43122448979591
23-02-2025,05:42:00,48,Active,55.329,3.296,6.637,22.604,4.934,3.284,101.319,0.756,0.383,Low,0.44089795918367347,0.5591020408163265,0.9868,0.01319999999999999,0.28615102040816326,28.615102040816325
23-02-2025,05:43:00,10,Active,43.081,0.659,8.099,38.123,4.461,2.581,461.624,0.124,1.876,High,0.7576122448979591,0.2423877551020409,0.8922000000000001,0.1077999999999999,0.1750938775510204,17.50938775510204
23-02-2025,05:44:00,22,Active,77.783,2.078,2.315,28.902,1.401,5.02,150.344,0.461,14.081,Low,0.5694285714285714,0.4305714285714286,0.2802,0.7198,0.5751857142857143,57.51857142857143
23-02-2025,05:45:00,7,Active,81.633,3.483,4.28,3.149,2.959,9.274,220.774,0.355,12.594,Low,0.04385714285714286,0.9561428571428572,0.5918,0.4082,0.6821714285714287,68.21714285714286
23-02-2025,05:46:00,4,Active,83.022,2.871,9.18,22.62,1.11,6.304,347.643,0.884,2.291,Medium,0.4412244897959184,0.5587755102040817,0.22200000000000003,0.778,0.6683877551020408,66.83877551020409
23-02-2025,05:47:00,24,Idle,62.773,2.336,3.501,12.345,4.945,1.893,337.886,0.827,6.99,Low,0.23153061224489796,0.7684693877551021,0.9890000000000001,0.010999999999999899,0.389734693877551,38.9734693877551
23-02-2025,05:48:00,34,Active,52.107,2.656,5.764,31.009,1.412,4.15,318.249,0.659,8.998,Low,0.6124285714285714,0.38757142857142857,0.2824,0.7176,0.5525857142857142,55.25857142857142
23-02-2025,05:49:00,41,Active,46.327,2.42,6.736,41.659,4.307,5.877,386.521,0.041,13.428,Low,0.8297755102040816,0.17022448979591842,0.8614,0.13859999999999995,0.15441224489795918,15.441224489795918
23-02-2025,05:50:00,47,Active,42.207,1.394,1.815,23.721,3.88,0.985,350.341,0.839,14.246,Low,0.46369387755102043,0.5363061224489796,0.776,0.22399999999999998,0.3801530612244898,38.015306122448976
23-02-2025,05:51:00,14,Idle,86.39,3.329,9.116,34.822,2.792,3.169,320.766,0.628,6.789,Low,0.6902448979591838,0.30975510204081624,0.5584,0.4416,0.3756775510204081,37.56775510204081
23-02-2025,05:52:00,44,Active,63.667,3.921,2.458,12.41,2.601,0.828,435.854,0.405,9.405,Low,0.23285714285714287,0.7671428571428571,0.5202,0.4798,0.6234714285714286,62.347142857142856
23-02-2025,05:53:00,49,Active,57.251,3.217,6.099,31.426,2.631,5.04,337.375,0.162,1.257,Medium,0.620938775510204,0.37906122448979596,0.5262,0.4738,0.426430612244898,42.6430612244898
23-02-2025,05:54:00,17,Maintenance,58.724,0.226,7.822,21.108,3.45,4.85,86.785,0.731,11.913,Low,0.4103673469387755,0.5896326530612245,0.6900000000000001,0.30999999999999994,0.4498163265306122,44.98163265306122
23-02-2025,05:55:00,45,Active,54.405,2.398,9.587,18.922,0.464,2.98,223.187,0.52,7.948,Low,0.36575510204081635,0.6342448979591837,0.09280000000000001,0.9072,0.7707224489795919,77.07224489795918
23-02-2025,05:56:00,8,Active,79.372,3.225,8.844,23.62,0.707,6.64,496.614,0.726,14.162,Low,0.46163265306122453,0.5383673469387755,0.1414,0.8586,0.6984836734693878,69.84836734693877
23-02-2025,05:57:00,42,Idle,31.214,0.975,9.215,34.134,3.07,7.167,234.51,0.649,9.141,Low,0.6762040816326531,0.3237959183673469,0.614,0.386,0.35489795918367345,35.48979591836734
23-02-2025,05:58:00,13,Active,67.012,1.125,8.645,18.805,2.8,3.358,59.34,0.712,0.864,Low,0.3633673469387755,0.6366326530612245,0.5599999999999999,0.44000000000000006,0.5383163265306123,53.831632653061234
23-02-2025,05:59:00,7,Idle,79.91,3.876,5.485,9.179,4.934,7.065,371.712,0.522,13.247,Low,0.16691836734693877,0.8330816326530612,0.9868,0.01319999999999999,0.4231408163265306,42.314081632653064
23-02-2025,06:00:00,3,Active,34.493,1.766,1.751,46.179,3.025,8.997,140.935,0.642,14.995,Low,0.9220204081632654,0.07797959183673464,0.605,0.395,0.23648979591836733,23.64897959183673
23-02-2025,06:01:00,24,Active,39.131,1.967,8.529,1.779,4.503,7.39,143.838,0.481,10.942,Low,0.01589795918367347,0.9841020408163266,0.9006000000000001,0.09939999999999993,0.5417510204081633,54.17510204081633
23-02-2025,06:02:00,47,Active,34.501,3.494,4.715,38.198,3.785,8.932,232.155,0.457,4.483,Medium,0.7591428571428571,0.24085714285714288,0.757,0.243,0.24192857142857144,24.192857142857143
23-02-2025,06:03:00,24,Active,30.408,3.783,3.264,35.577,4.561,1.236,305.496,0.137,0.812,Medium,0.7056530612244898,0.2943469387755102,0.9122,0.08779999999999999,0.1910734693877551,19.10734693877551
23-02-2025,06:04:00,7,Idle,72.453,2.177,8.122,38.37,0.894,9.614,316.495,0.709,12.24,Low,0.7626530612244897,0.23734693877551027,0.17880000000000001,0.8211999999999999,0.5292734693877551,52.92734693877551
23-02-2025,06:05:00,30,Active,34.173,2.824,6.746,49.705,4.387,0.561,247.808,0.228,10.778,Low,0.9939795918367347,0.006020408163265323,0.8774,0.12260000000000004,0.06431020408163268,6.431020408163269
23-02-2025,06:06:00,5,Active,43.886,3.673,8.481,20.691,2.942,1.219,52.626,0.714,12.155,Low,0.40185714285714286,0.5981428571428571,0.5884,0.41159999999999997,0.5048714285714285,50.48714285714285
23-02-2025,06:07:00,40,Idle,89.54,3.636,3.917,34.184,0.389,5.331,419.756,0.964,6.89,Low,0.6772244897959183,0.3227755102040817,0.07780000000000001,0.9222,0.6224877551020409,62.24877551020409
23-02-2025,06:08:00,21,Active,61.014,2.344,4.635,33.839,1.073,4.208,273.499,0.306,2.773,Medium,0.6701836734693877,0.3298163265306123,0.21459999999999999,0.7854,0.5576081632653062,55.760816326530616
23-02-2025,06:09:00,49,Active,37.808,1.485,9.795,31.346,3.421,2.346,254.227,0.125,0.973,Medium,0.6193061224489796,0.38069387755102035,0.6841999999999999,0.3158000000000001,0.3482469387755102,34.82469387755102
23-02-2025,06:10:00,8,Idle,39.067,1.602,4.885,13.007,3.742,5.701,418.009,0.539,11.435,Low,0.2450408163265306,0.7549591836734694,0.7484,0.25160000000000005,0.5032795918367348,50.32795918367348
23-02-2025,06:11:00,7,Active,34.917,4.136,8.725,1.182,2.968,4.165,330.93,0.953,5.305,Low,0.003714285714285713,0.9962857142857143,0.5936,0.4064,0.7013428571428572,70.13428571428571
23-02-2025,06:12:00,39,Active,34.817,0.808,2.231,37.71,0.178,2.409,291.944,0.134,9.695,Low,0.7491836734693877,0.25081632653061225,0.0356,0.9644,0.6076081632653061,60.76081632653061
23-02-2025,06:13:00,2,Active,76.176,1.348,4.885,35.92,4.401,4.945,311.932,0.563,4.544,Medium,0.7126530612244898,0.2873469387755102,0.8802,0.11980000000000002,0.2035734693877551,20.35734693877551
23-02-2025,06:14:00,43,Active,40.178,4.864,3.28,26.858,0.608,5.565,204.296,0.424,14.551,Low,0.5277142857142857,0.4722857142857143,0.1216,0.8784,0.6753428571428571,67.53428571428572
23-02-2025,06:15:00,12,Active,32.043,3.63,7.042,28.797,3.32,5.805,178.465,0.527,12.423,Low,0.5672857142857143,0.4327142857142857,0.6639999999999999,0.3360000000000001,0.3843571428571429,38.43571428571429
23-02-2025,06:16:00,28,Active,71.793,3.199,6.974,42.238,2.966,0.496,117.232,0.006,11.829,Low,0.8415918367346938,0.15840816326530616,0.5932000000000001,0.40679999999999994,0.28260408163265305,28.260408163265303
23-02-2025,06:17:00,44,Active,75.991,0.214,5.328,48.389,2.75,0.927,163.546,0.989,0.323,Low,0.9671224489795919,0.032877551020408124,0.55,0.44999999999999996,0.24143877551020404,24.143877551020402
23-02-2025,06:18:00,19,Idle,67.565,2.853,3.496,26.567,3.369,3.38,499.179,0.618,11.808,Low,0.5217755102040816,0.47822448979591836,0.6738000000000001,0.32619999999999993,0.40221224489795915,40.221224489795915
23-02-2025,06:19:00,28,Idle,30.261,3.65,1.615,3.436,3.363,6.969,189.248,0.319,11.289,Low,0.04971428571428571,0.9502857142857143,0.6726,0.3274,0.6388428571428572,63.88428571428572
23-02-2025,06:20:00,35,Active,48.137,2.671,9.407,33.757,3.004,1.282,320.189,0.549,10.238,Low,0.6685102040816326,0.33148979591836736,0.6008,0.3992,0.3653448979591837,36.53448979591837
23-02-2025,06:21:00,12,Active,37.944,1.533,6.283,21.194,4.726,2.705,134.758,0.462,1.671,Low,0.4121224489795918,0.5878775510204082,0.9452,0.05479999999999996,0.32133877551020407,32.133877551020404
23-02-2025,06:22:00,28,Active,76.322,4.612,3.022,43.368,2.404,8.707,157.312,0.362,0.725,Low,0.8646530612244898,0.13534693877551018,0.4808,0.5192,0.3272734693877551,32.72734693877551
23-02-2025,06:23:00,26,Idle,64.518,2.603,5.742,11.792,4.99,0.145,282.248,0.557,14.601,Low,0.22024489795918367,0.7797551020408163,0.998,0.0020000000000000018,0.39087755102040816,39.087755102040816
23-02-2025,06:24:00,38,Maintenance,46.377,0.434,9.598,24.4,3.561,7.528,473.853,0.244,6.25,Low,0.4775510204081632,0.5224489795918368,0.7121999999999999,0.28780000000000006,0.4051244897959184,40.512448979591845
23-02-2025,06:25:00,6,Active,36.718,3.596,3.642,46.305,4.781,8.273,434.026,0.916,6.274,Low,0.9245918367346939,0.07540816326530608,0.9561999999999999,0.04380000000000006,0.05960408163265307,5.960408163265307
23-02-2025,06:26:00,19,Active,71.097,0.848,2.44,43.136,0.476,1.12,72.092,0.393,14.981,Low,0.8599183673469388,0.14008163265306117,0.09519999999999999,0.9048,0.5224408163265306,52.244081632653064
23-02-2025,06:27:00,27,Maintenance,39.393,1.254,4.937,31.153,2.085,5.465,306.065,0.9,4.907,Medium,0.6153673469387755,0.3846326530612245,0.417,0.583,0.48381632653061224,48.381632653061224
23-02-2025,06:28:00,9,Active,47.105,3.138,4.231,20.551,2.146,3.514,107.015,0.607,11.421,Low,0.39899999999999997,0.601,0.42919999999999997,0.5708,0.5859,58.589999999999996
23-02-2025,06:29:00,41,Idle,47.323,3.844,2.407,24.012,4.101,9.047,206.293,0.634,10.21,Low,0.4696326530612245,0.5303673469387755,0.8202,0.17979999999999996,0.35508367346938774,35.508367346938776
23-02-2025,06:30:00,50,Active,65.981,3.285,7.282,47.888,2.732,1.058,372.299,0.074,10.205,Low,0.9568979591836735,0.043102040816326515,0.5464,0.4536,0.24835102040816326,24.835102040816327
23-02-2025,06:31:00,10,Active,40.416,0.382,1.65,40.343,1.416,6.951,198.405,0.318,14.187,Low,0.8029183673469389,0.1970816326530611,0.2832,0.7168,0.45694081632653055,45.69408163265305
23-02-2025,06:32:00,10,Idle,30.471,4.794,8.313,41.958,4.564,4.42,287.054,0.963,5.879,Low,0.8358775510204082,0.16412244897959183,0.9128000000000001,0.08719999999999994,0.1256612244897959,12.566122448979588
23-02-2025,06:33:00,33,Maintenance,69.898,4.821,2.35,24.461,3.056,7.41,449.515,0.222,12.496,Low,0.4787959183673469,0.5212040816326531,0.6112,0.38880000000000003,0.45500204081632656,45.50020408163265
23-02-2025,06:34:00,18,Maintenance,68.062,0.757,9.312,10.926,1.459,0.228,287.276,0.975,6.684,Low,0.20257142857142857,0.7974285714285714,0.2918,0.7081999999999999,0.7528142857142857,75.28142857142856
23-02-2025,06:35:00,10,Active,61.452,4.468,2.33,47.344,1.016,2.114,299.233,0.756,11.906,Low,0.945795918367347,0.054204081632653,0.2032,0.7968,0.4255020408163265,42.55020408163265
23-02-2025,06:36:00,7,Active,30.528,4.257,9.653,6.619,0.712,6.083,453.514,0.218,13.901,Low,0.11467346938775509,0.8853265306122449,0.1424,0.8576,0.8714632653061225,87.14632653061226
23-02-2025,06:37:00,40,Maintenance,59.551,2.273,7.021,18.739,1.597,3.557,261.832,0.808,5.076,Low,0.3620204081632653,0.6379795918367347,0.3194,0.6806,0.6592897959183673,65.92897959183674
23-02-2025,06:38:00,32,Active,77.961,2.258,6.357,6.943,4.966,6.474,154.007,0.569,3.845,Low,0.12128571428571427,0.8787142857142858,0.9932000000000001,0.006799999999999917,0.44275714285714285,44.27571428571429
23-02-2025,06:39:00,43,Active,56.382,1.51,5.654,27.939,3.722,9.223,251.311,0.37,7.593,Low,0.5497755102040817,0.45022448979591834,0.7444,0.25560000000000005,0.3529122448979592,35.29122448979592
23-02-2025,06:40:00,6,Active,33.734,4.474,3.367,20.026,0.248,0.405,164.887,0.563,9.092,Low,0.3882857142857143,0.6117142857142857,0.0496,0.9504,0.7810571428571429,78.10571428571428
23-02-2025,06:41:00,19,Active,68.584,0.752,7.579,30.822,1.124,1.497,183.762,0.41,5.391,Low,0.6086122448979592,0.3913877551020408,0.22480000000000003,0.7752,0.5832938775510204,58.32938775510203
23-02-2025,06:42:00,41,Maintenance,53.536,2.207,6.609,1.783,0.171,9.614,464.107,0.971,11.429,Low,0.015979591836734693,0.9840204081632653,0.0342,0.9658,0.9749102040816326,97.49102040816327
23-02-2025,06:43:00,43,Idle,63.872,1.093,5.339,40.05,4.778,1.325,390.779,0.433,6.993,Low,0.796938775510204,0.20306122448979602,0.9555999999999999,0.044400000000000106,0.12373061224489806,12.373061224489806
23-02-2025,06:44:00,34,Active,39.131,2.873,9.038,1.226,1.434,3.614,145.757,0.59,13.899,Low,0.004612244897959183,0.9953877551020408,0.2868,0.7132000000000001,0.8542938775510205,85.42938775510206
23-02-2025,06:45:00,43,Idle,70.217,2.383,4.589,40.658,1.467,8.607,362.507,0.621,7.381,Low,0.8093469387755102,0.19065306122448977,0.2934,0.7066,0.4486265306122449,44.86265306122449
23-02-2025,06:46:00,5,Active,41.555,4.205,5.308,33.502,1.603,9.568,173.469,0.055,9.189,Low,0.6633061224489797,0.3366938775510203,0.3206,0.6794,0.5080469387755102,50.804693877551024
23-02-2025,06:47:00,19,Active,34.001,3.271,4.015,12.182,1.999,6.665,241.829,0.677,9.945,Low,0.22820408163265307,0.771795918367347,0.39980000000000004,0.6002,0.6859979591836735,68.59979591836735
23-02-2025,06:48:00,49,Active,38.883,4.839,2.712,30.521,3.002,9.017,130.524,0.822,8.51,Low,0.6024693877551021,0.39753061224489794,0.6003999999999999,0.39960000000000007,0.398565306122449,39.8565306122449
23-02-2025,06:49:00,50,Active,74.928,3.62,8.572,15.252,1.397,1.685,278.916,0.982,11.905,Low,0.29085714285714287,0.7091428571428571,0.2794,0.7206,0.7148714285714286,71.48714285714286
23-02-2025,06:50:00,14,Idle,71.902,4.98,2.553,27.628,2.125,7.408,373.471,0.921,5.997,Low,0.5434285714285715,0.4565714285714285,0.425,0.575,0.5157857142857143,51.57857142857143
23-02-2025,06:51:00,10,Active,42.995,1.807,5.817,44.027,2.273,1.165,398.676,0.149,11.75,Low,0.8781020408163266,0.12189795918367341,0.4546,0.5454,0.3336489795918367,33.36489795918367
23-02-2025,06:52:00,49,Active,59.234,0.417,7.412,28.669,4.375,9.356,299.586,0.539,6.872,Low,0.5646734693877551,0.4353265306122449,0.875,0.125,0.28016326530612246,28.016326530612247
23-02-2025,06:53:00,11,Idle,48.173,1.66,1.951,34.921,4.903,9.041,359.558,0.71,9.328,Low,0.692265306122449,0.30773469387755104,0.9805999999999999,0.019400000000000084,0.16356734693877556,16.356734693877556
23-02-2025,06:54:00,31,Idle,45.428,2.649,8.731,34.48,2.897,8.855,138.667,0.88,8.242,Low,0.683265306122449,0.31673469387755104,0.5793999999999999,0.4206000000000001,0.36866734693877556,36.866734693877554
23-02-2025,06:55:00,2,Active,43.295,3.134,5.282,11.809,3.42,5.724,151.324,0.154,6.8,Low,0.22059183673469387,0.7794081632653062,0.6839999999999999,0.31600000000000006,0.547704081632653,54.7704081632653
23-02-2025,06:56:00,10,Active,62.129,3.433,2.502,13.167,4.101,2.168,238.094,0.761,6.798,Low,0.2483061224489796,0.7516938775510205,0.8202,0.17979999999999996,0.4657469387755102,46.57469387755102
23-02-2025,06:57:00,21,Maintenance,35.253,3.793,4.342,19.909,3.382,2.26,211.637,0.691,13.192,Low,0.3858979591836734,0.6141020408163266,0.6764,0.3236,0.4688510204081633,46.88510204081633
23-02-2025,06:58:00,1,Active,71.833,4.49,5.887,23.113,1.399,1.009,380.31,0.192,2.679,Medium,0.4512857142857143,0.5487142857142857,0.2798,0.7202,0.6344571428571428,63.44571428571428
23-02-2025,06:59:00,46,Active,30.355,0.913,6.897,42.377,3.801,3.957,353.243,0.686,13.412,Low,0.8444285714285715,0.15557142857142847,0.7602,0.2398,0.19768571428571424,19.768571428571423
23-02-2025,07:00:00,31,Active,48.216,0.818,4.693,41.555,0.091,4.843,276.259,0.462,5.139,Low,0.8276530612244898,0.17234693877551022,0.0182,0.9818,0.5770734693877551,57.70734693877551
23-02-2025,07:01:00,11,Active,55.756,3.289,1.574,5.254,0.546,6.973,195.537,0.565,12.899,Low,0.08681632653061223,0.9131836734693878,0.1092,0.8908,0.901991836734694,90.19918367346939
23-02-2025,07:02:00,43,Active,35.687,4.191,4.964,36.217,0.987,0.184,257.27,0.971,9.721,Low,0.7187142857142856,0.28128571428571436,0.1974,0.8026,0.5419428571428572,54.19428571428572
23-02-2025,07:03:00,10,Maintenance,59.829,0.3,9.583,41.338,1.631,0.85,234.873,0.379,8.643,Low,0.8232244897959183,0.17677551020408167,0.3262,0.6738,0.4252877551020408,42.52877551020408
23-02-2025,07:04:00,20,Active,72.066,2.895,8.139,47.717,3.516,2.463,247.337,0.009,7.171,Low,0.9534081632653061,0.046591836734693914,0.7032,0.29679999999999995,0.17169591836734693,17.169591836734693
23-02-2025,07:05:00,21,Idle,81.475,1.707,6.465,34.113,3.404,5.234,242.548,0.797,3.258,Medium,0.6757755102040817,0.32422448979591834,0.6808,0.31920000000000004,0.3217122448979592,32.17122448979592
23-02-2025,07:06:00,37,Active,60.842,0.826,5.819,14.634,2.259,1.611,470.311,0.863,8.661,Low,0.27824489795918367,0.7217551020408164,0.4518,0.5482,0.6349775510204082,63.49775510204082
23-02-2025,07:07:00,37,Active,84.593,0.605,8.669,19.836,2.741,5.421,492.326,0.351,11.959,Low,0.3844081632653061,0.615591836734694,0.5482,0.4518,0.533695918367347,53.3695918367347
23-02-2025,07:08:00,14,Active,69.394,3.927,4.325,4.383,4.425,7.273,287.865,0.544,0.46,Medium,0.06904081632653061,0.9309591836734694,0.885,0.11499999999999999,0.5229795918367347,52.29795918367347
23-02-2025,07:09:00,5,Maintenance,66.678,2.328,8.752,5.755,2.637,0.835,254.859,0.829,13.568,Low,0.09704081632653061,0.9029591836734694,0.5274,0.4726,0.6877795918367346,68.77795918367346
23-02-2025,07:10:00,6,Idle,77.967,2.522,6.715,48.456,1.362,1.812,242.145,0.672,6.813,Low,0.9684897959183674,0.03151020408163263,0.27240000000000003,0.7276,0.37955510204081633,37.955510204081634
23-02-2025,07:11:00,24,Maintenance,72.489,2.5,2.587,16.753,1.342,6.63,50.844,0.163,11.358,Low,0.32148979591836735,0.6785102040816327,0.2684,0.7316,0.7050551020408163,70.50551020408163
23-02-2025,07:12:00,16,Active,65.324,3.418,7.544,10.321,3.296,3.049,333.506,0.496,8.946,Low,0.19022448979591836,0.8097755102040817,0.6592,0.3408,0.5752877551020408,57.52877551020408
23-02-2025,07:13:00,23,Active,75.584,1.707,4.983,12.391,4.508,6.187,283.447,0.923,10.332,Low,0.23246938775510204,0.7675306122448979,0.9016,0.09840000000000004,0.432965306122449,43.2965306122449
23-02-2025,07:14:00,47,Active,35.923,0.971,1.828,33.604,2.191,3.962,180.905,0.53,0.712,Low,0.6653877551020408,0.33461224489795915,0.4382,0.5618000000000001,0.4482061224489796,44.82061224489796
23-02-2025,07:15:00,38,Idle,67.819,0.747,2.73,18.595,3.418,3.512,148.132,0.227,7.206,Low,0.3590816326530612,0.6409183673469387,0.6836,0.3164,0.4786591836734694,47.865918367346936
23-02-2025,07:16:00,16,Maintenance,73.197,2.874,9.247,18.171,2.618,0.226,295.372,0.562,13.461,Low,0.3504285714285714,0.6495714285714286,0.5236,0.47640000000000005,0.5629857142857143,56.29857142857143
23-02-2025,07:17:00,13,Idle,32.179,4.627,7.282,5.848,4.236,4.403,435.482,0.078,14.961,Low,0.09893877551020408,0.901061224489796,0.8472,0.15280000000000005,0.526930612244898,52.6930612244898
23-02-2025,07:18:00,45,Idle,78.291,2.011,2.199,47.724,1.925,4.2,94.477,0.979,4.247,Low,0.9535510204081632,0.0464489795918368,0.385,0.615,0.3307244897959184,33.07244897959184
23-02-2025,07:19:00,8,Maintenance,56.176,1.432,2.29,29.266,1.422,5.389,277.407,0.828,1.31,Medium,0.5768571428571428,0.42314285714285715,0.2844,0.7156,0.5693714285714286,56.93714285714287
23-02-2025,07:20:00,38,Active,84.945,0.892,1.754,38.052,0.689,1.197,213.279,0.754,0.366,Medium,0.7561632653061224,0.24383673469387757,0.13779999999999998,0.8622000000000001,0.5530183673469389,55.301836734693886
23-02-2025,07:21:00,32,Active,42.111,1.807,9.837,26.481,1.772,1.65,314.392,0.155,0.861,Medium,0.5200204081632653,0.47997959183673466,0.3544,0.6456,0.5627897959183673,56.27897959183673
23-02-2025,07:22:00,22,Active,64.698,3.445,1.507,2.675,2.665,2.587,150.053,0.419,6.219,Low,0.03418367346938775,0.9658163265306122,0.533,0.46699999999999997,0.7164081632653061,71.64081632653061
23-02-2025,07:23:00,17,Active,46.396,0.749,5.949,17.636,4.531,6.412,241.515,0.363,2.462,Medium,0.3395102040816326,0.6604897959183673,0.9061999999999999,0.0938000000000001,0.3771448979591837,37.71448979591837
23-02-2025,07:24:00,5,Active,37.196,4.817,5.092,10.406,4.473,1.02,428.649,0.126,13.466,Low,0.1919591836734694,0.8080408163265306,0.8946,0.10540000000000005,0.4567204081632653,45.67204081632653
23-02-2025,07:25:00,8,Active,68.645,1.176,5.435,12.172,3.638,5.298,357.117,0.037,4.003,Medium,0.228,0.772,0.7276,0.2724,0.5222,52.22
23-02-2025,07:26:00,50,Idle,34.281,0.857,2.463,4.211,2.198,0.051,90.846,0.156,9.581,Low,0.06553061224489796,0.934469387755102,0.4396,0.5604,0.747434693877551,74.7434693877551
23-02-2025,07:27:00,30,Active,82.095,3.638,4.255,37.11,0.907,0.217,249.895,0.457,2.738,Medium,0.736938775510204,0.26306122448979596,0.1814,0.8186,0.540830612244898,54.0830612244898
